concurrency,arm,n_requests,elapsed_seconds,requests_per_second,p50_ms,p95_ms,error_count,error_rate
1,all-hit,30,0.09860645799926715,304.23970811549646,2.9199999989941716,4.483707998588216,0,0.0
1,all-miss,30,195.42319449999923,0.15351299561322093,6051.745500000834,9390.935916999297,0,0.0
4,all-hit,30,0.05246400000032736,571.8206770321136,4.944625005009584,18.927124998299405,0,0.0
4,all-miss,30,58.4828722079983,0.5129707018031359,7223.832625000796,9893.863332996261,0,0.0
16,all-hit,80,0.1859847500018077,430.1427939614535,29.417958001431543,62.63066700194031,0,0.0
16,all-miss,80,36.5132257909936,2.1909869168484395,6507.086666999385,8884.291207999922,0,0.0
64,all-hit,320,1.7049584170017624,187.6878619495793,207.0036250006524,878.6083749946556,0,0.0
64,all-miss,320,65.91321858399897,4.854868368962988,10496.834666999348,18251.801749996957,0,0.0
